0.000000000000000000e+00,5.456000000000000000e+03,5.441380000000000109e+03,5.248920000000000030e+00,5.441380000000000109e+03,5.248920000000000030e+00
1.000000000000000000e+00,5.404000000000000000e+03,5.389720000000000255e+03,5.023340000000000138e+00,5.389720000000000255e+03,5.023340000000000138e+00
nan,6.553500000000000000e+04,5.457260000000000218e+03,1.246620000000000061e+01,5.457260000000000218e+03,1.246620000000000061e+01
3.000000000000000000e+00,5.437000000000000000e+03,5.422720000000000255e+03,5.910239999999999938e+00,5.422720000000000255e+03,5.910239999999999938e+00
4.000000000000000000e+00,5.439000000000000000e+03,5.424590000000000146e+03,4.492630000000000123e+00,5.424590000000000146e+03,4.492630000000000123e+00
5.000000000000000000e+00,5.417000000000000000e+03,5.402949999999999818e+03,5.107680000000000220e+00,5.402949999999999818e+03,5.107680000000000220e+00
nan,6.553500000000000000e+04,5.458079999999999927e+03,1.547409999999999997e+01,5.458079999999999927e+03,1.547409999999999997e+01
7.000000000000000000e+00,5.349000000000000000e+03,5.334470000000000255e+03,7.175229999999999997e+00,5.334470000000000255e+03,7.175229999999999997e+00
8.000000000000000000e+00,5.473000000000000000e+03,5.458300000000000182e+03,4.989889999999999937e+00,5.458300000000000182e+03,4.989889999999999937e+00
nan,6.553500000000000000e+04,5.294829999999999927e+03,3.539529999999999887e+01,5.294829999999999927e+03,3.539529999999999887e+01
1.000000000000000000e+01,5.357000000000000000e+03,5.342810000000000400e+03,4.982179999999999609e+00,5.342810000000000400e+03,4.982179999999999609e+00
1.100000000000000000e+01,5.345000000000000000e+03,5.330840000000000146e+03,4.653050000000000352e+00,5.330840000000000146e+03,4.653050000000000352e+00
nan,6.553500000000000000e+04,5.289670000000000073e+03,1.323530000000000051e+01,5.289670000000000073e+03,1.323530000000000051e+01
nan,6.553500000000000000e+04,5.252939999999999600e+03,1.897680000000000078e+01,5.252939999999999600e+03,1.897680000000000078e+01
1.400000000000000000e+01,5.108000000000000000e+03,5.093560000000000400e+03,4.930469999999999686e+00,5.093560000000000400e+03,4.930469999999999686e+00
1.500000000000000000e+01,5.152000000000000000e+03,5.137460000000000036e+03,4.560299999999999798e+00,5.137460000000000036e+03,4.560299999999999798e+00
1.600000000000000000e+01,5.062000000000000000e+03,5.047239999999999782e+03,4.362650000000000361e+00,5.047239999999999782e+03,4.362650000000000361e+00
1.700000000000000000e+01,5.056000000000000000e+03,5.041539999999999964e+03,4.906030000000000335e+00,5.041539999999999964e+03,4.906030000000000335e+00
1.800000000000000000e+01,5.116000000000000000e+03,5.101050000000000182e+03,4.899750000000000050e+00,5.101050000000000182e+03,4.899750000000000050e+00
1.900000000000000000e+01,5.132000000000000000e+03,5.117859999999999673e+03,5.333370000000000388e+00,5.117859999999999673e+03,5.333370000000000388e+00
2.000000000000000000e+01,5.053000000000000000e+03,5.038229999999999563e+03,4.220810000000000173e+00,5.038229999999999563e+03,4.220810000000000173e+00
2.100000000000000000e+01,5.123000000000000000e+03,5.108600000000000364e+03,4.968589999999999840e+00,5.108600000000000364e+03,4.968589999999999840e+00
2.200000000000000000e+01,5.094000000000000000e+03,5.079899999999999636e+03,5.048250000000000348e+00,5.079899999999999636e+03,5.048250000000000348e+00
2.300000000000000000e+01,5.136000000000000000e+03,5.121859999999999673e+03,4.773710000000000342e+00,5.121859999999999673e+03,4.773710000000000342e+00
2.400000000000000000e+01,5.093000000000000000e+03,5.078319999999999709e+03,3.999699999999999811e+00,5.078319999999999709e+03,3.999699999999999811e+00
2.500000000000000000e+01,5.064000000000000000e+03,5.049000000000000000e+03,4.972649999999999793e+00,5.049000000000000000e+03,4.972649999999999793e+00
2.600000000000000000e+01,5.062000000000000000e+03,5.047439999999999600e+03,4.093160000000000132e+00,5.047439999999999600e+03,4.093160000000000132e+00
2.700000000000000000e+01,5.072000000000000000e+03,5.057810000000000400e+03,4.815159999999999663e+00,5.057810000000000400e+03,4.815159999999999663e+00
2.800000000000000000e+01,5.114000000000000000e+03,5.099409999999999854e+03,4.170829999999999593e+00,5.099409999999999854e+03,4.170829999999999593e+00
2.900000000000000000e+01,5.064000000000000000e+03,5.049630000000000109e+03,4.821360000000000312e+00,5.049630000000000109e+03,4.821360000000000312e+00
