0.000000000000000000e+00,5.442000000000000000e+03,5.427260000000000218e+03,5.690010000000000012e+00,5.427260000000000218e+03,5.690010000000000012e+00
1.000000000000000000e+00,5.498000000000000000e+03,5.483170000000000073e+03,6.057059999999999889e+00,5.483170000000000073e+03,6.057059999999999889e+00
2.000000000000000000e+00,5.481000000000000000e+03,5.466100000000000364e+03,5.705750000000000099e+00,5.466100000000000364e+03,5.705750000000000099e+00
3.000000000000000000e+00,5.560000000000000000e+03,5.545890000000000327e+03,6.674080000000000013e+00,5.545890000000000327e+03,6.674080000000000013e+00
4.000000000000000000e+00,5.422000000000000000e+03,5.407350000000000364e+03,5.341610000000000191e+00,5.407350000000000364e+03,5.341610000000000191e+00
5.000000000000000000e+00,5.544000000000000000e+03,5.529319999999999709e+03,6.761269999999999669e+00,5.529319999999999709e+03,6.761269999999999669e+00
6.000000000000000000e+00,5.527000000000000000e+03,5.512829999999999927e+03,5.719109999999999694e+00,5.512829999999999927e+03,5.719109999999999694e+00
7.000000000000000000e+00,5.402000000000000000e+03,5.387600000000000364e+03,6.271630000000000038e+00,5.387600000000000364e+03,6.271630000000000038e+00
8.000000000000000000e+00,5.451000000000000000e+03,5.436800000000000182e+03,5.940780000000000172e+00,5.436800000000000182e+03,5.940780000000000172e+00
9.000000000000000000e+00,5.417000000000000000e+03,5.402609999999999673e+03,7.063769999999999882e+00,5.402609999999999673e+03,7.063769999999999882e+00
1.000000000000000000e+01,5.521000000000000000e+03,5.506220000000000255e+03,5.125849999999999795e+00,5.506220000000000255e+03,5.125849999999999795e+00
1.100000000000000000e+01,5.539000000000000000e+03,5.524590000000000146e+03,6.252430000000000376e+00,5.524590000000000146e+03,6.252430000000000376e+00
1.200000000000000000e+01,5.496000000000000000e+03,5.481050000000000182e+03,5.859250000000000291e+00,5.481050000000000182e+03,5.859250000000000291e+00
1.300000000000000000e+01,5.379000000000000000e+03,5.364520000000000437e+03,5.368219999999999992e+00,5.364520000000000437e+03,5.368219999999999992e+00
1.400000000000000000e+01,5.362000000000000000e+03,5.347500000000000000e+03,5.151250000000000107e+00,5.347500000000000000e+03,5.151250000000000107e+00
1.500000000000000000e+01,5.372000000000000000e+03,5.357250000000000000e+03,6.390290000000000248e+00,5.357250000000000000e+03,6.390290000000000248e+00
1.600000000000000000e+01,5.438000000000000000e+03,5.423920000000000073e+03,4.794100000000000250e+00,5.423920000000000073e+03,4.794100000000000250e+00
1.700000000000000000e+01,5.431000000000000000e+03,5.416460000000000036e+03,6.251339999999999897e+00,5.416460000000000036e+03,6.251339999999999897e+00
1.800000000000000000e+01,5.394000000000000000e+03,5.379550000000000182e+03,5.401790000000000092e+00,5.379550000000000182e+03,5.401790000000000092e+00
1.900000000000000000e+01,5.433000000000000000e+03,5.418340000000000146e+03,6.259089999999999598e+00,5.418340000000000146e+03,6.259089999999999598e+00
2.000000000000000000e+01,5.424000000000000000e+03,5.409199999999999818e+03,4.859650000000000247e+00,5.409199999999999818e+03,4.859650000000000247e+00
2.100000000000000000e+01,5.417000000000000000e+03,5.402550000000000182e+03,6.110719999999999708e+00,5.402550000000000182e+03,6.110719999999999708e+00
2.200000000000000000e+01,5.504000000000000000e+03,5.489489999999999782e+03,6.137310000000000265e+00,5.489489999999999782e+03,6.137310000000000265e+00
2.300000000000000000e+01,5.441000000000000000e+03,5.426539999999999964e+03,5.153050000000000352e+00,5.426539999999999964e+03,5.153050000000000352e+00
2.400000000000000000e+01,5.316000000000000000e+03,5.301609999999999673e+03,6.023349999999999760e+00,5.301609999999999673e+03,6.023349999999999760e+00
2.500000000000000000e+01,5.399000000000000000e+03,5.384149999999999636e+03,6.027499999999999858e+00,5.384149999999999636e+03,6.027499999999999858e+00
2.600000000000000000e+01,5.450000000000000000e+03,5.435720000000000255e+03,5.681939999999999991e+00,5.435720000000000255e+03,5.681939999999999991e+00
2.700000000000000000e+01,5.327000000000000000e+03,5.312840000000000146e+03,5.491439999999999877e+00,5.312840000000000146e+03,5.491439999999999877e+00
2.800000000000000000e+01,5.380000000000000000e+03,5.365630000000000109e+03,5.943599999999999994e+00,5.365630000000000109e+03,5.943599999999999994e+00
2.900000000000000000e+01,5.370000000000000000e+03,5.355130000000000109e+03,6.599140000000000228e+00,5.355130000000000109e+03,6.599140000000000228e+00
3.000000000000000000e+01,5.334000000000000000e+03,5.319170000000000073e+03,5.408660000000000245e+00,5.319170000000000073e+03,5.408660000000000245e+00
