3.400000000000000000e+01,3.266000000000000000e+04,3.264100000000000000e+04,8.070970000000000866e+00,3.264100000000000000e+04,8.070970000000000866e+00
3.500000000000000000e+01,3.243000000000000000e+04,3.241020000000000073e+04,7.513029999999999653e+00,3.241020000000000073e+04,7.513029999999999653e+00
3.600000000000000000e+01,3.229100000000000000e+04,3.227170000000000073e+04,8.951610000000000511e+00,3.227170000000000073e+04,8.951610000000000511e+00
3.700000000000000000e+01,3.262700000000000000e+04,3.260750000000000000e+04,7.208990000000000009e+00,3.260750000000000000e+04,7.208990000000000009e+00
3.800000000000000000e+01,3.258800000000000000e+04,3.256870000000000073e+04,7.750370000000000203e+00,3.256870000000000073e+04,7.750370000000000203e+00
9.800000000000000000e+01,3.275900000000000000e+04,3.273979999999999927e+04,7.326060000000000016e+00,3.273979999999999927e+04,7.326060000000000016e+00
9.900000000000000000e+01,3.310500000000000000e+04,3.308500000000000000e+04,8.603400000000000603e+00,3.308500000000000000e+04,8.603400000000000603e+00
1.000000000000000000e+02,3.308100000000000000e+04,3.306180000000000291e+04,7.035800000000000054e+00,3.306180000000000291e+04,7.035800000000000054e+00
1.010000000000000000e+02,3.327800000000000000e+04,3.325900000000000000e+04,7.962659999999999627e+00,3.325900000000000000e+04,7.962659999999999627e+00
1.020000000000000000e+02,3.279400000000000000e+04,3.277480000000000291e+04,8.732359999999999900e+00,3.277480000000000291e+04,8.732359999999999900e+00
1.620000000000000000e+02,3.223600000000000000e+04,3.221679999999999927e+04,8.628560000000000230e+00,3.221679999999999927e+04,8.628560000000000230e+00
1.630000000000000000e+02,3.254400000000000000e+04,3.252450000000000000e+04,8.462009999999999366e+00,3.252450000000000000e+04,8.462009999999999366e+00
1.640000000000000000e+02,3.202100000000000000e+04,3.200150000000000000e+04,8.533329999999999416e+00,3.200150000000000000e+04,8.533329999999999416e+00
1.650000000000000000e+02,3.204000000000000000e+04,3.202050000000000000e+04,7.640209999999999724e+00,3.202050000000000000e+04,7.640209999999999724e+00
1.660000000000000000e+02,3.275400000000000000e+04,3.273450000000000000e+04,8.840239999999999654e+00,3.273450000000000000e+04,8.840239999999999654e+00
2.260000000000000000e+02,3.299400000000000000e+04,3.297400000000000000e+04,8.479919999999999902e+00,3.297400000000000000e+04,8.479919999999999902e+00
2.270000000000000000e+02,3.248300000000000000e+04,3.246370000000000073e+04,8.138070000000000803e+00,3.246370000000000073e+04,8.138070000000000803e+00
2.280000000000000000e+02,3.269300000000000000e+04,3.267379999999999927e+04,8.632630000000000692e+00,3.267379999999999927e+04,8.632630000000000692e+00
2.290000000000000000e+02,3.293100000000000000e+04,3.291159999999999854e+04,8.952280000000000015e+00,3.291159999999999854e+04,8.952280000000000015e+00
2.300000000000000000e+02,3.326100000000000000e+04,3.324140000000000146e+04,9.379749999999999588e+00,3.324140000000000146e+04,9.379749999999999588e+00
2.900000000000000000e+02,3.391700000000000000e+04,3.389769999999999709e+04,9.383219999999999672e+00,3.389769999999999709e+04,9.383219999999999672e+00
2.910000000000000000e+02,3.427600000000000000e+04,3.425609999999999854e+04,9.982179999999999609e+00,3.425609999999999854e+04,9.982179999999999609e+00
2.920000000000000000e+02,3.354900000000000000e+04,3.352940000000000146e+04,1.120889999999999986e+01,3.352940000000000146e+04,1.120889999999999986e+01
2.930000000000000000e+02,3.376000000000000000e+04,3.374000000000000000e+04,1.245669999999999966e+01,3.374000000000000000e+04,1.245669999999999966e+01
2.940000000000000000e+02,3.384300000000000000e+04,3.382340000000000146e+04,9.115529999999999688e+00,3.382340000000000146e+04,9.115529999999999688e+00
