3.900000000000000000e+01,3.270900000000000000e+04,3.268920000000000073e+04,7.198059999999999903e+00,3.268920000000000073e+04,7.198059999999999903e+00
4.000000000000000000e+01,3.236900000000000000e+04,3.234970000000000073e+04,1.026490000000000080e+01,3.234970000000000073e+04,1.026490000000000080e+01
4.100000000000000000e+01,3.279200000000000000e+04,3.277250000000000000e+04,7.982879999999999754e+00,3.277250000000000000e+04,7.982879999999999754e+00
4.200000000000000000e+01,3.247300000000000000e+04,3.245390000000000146e+04,8.934120000000000061e+00,3.245390000000000146e+04,8.934120000000000061e+00
4.300000000000000000e+01,3.263100000000000000e+04,3.261170000000000073e+04,9.002380000000000493e+00,3.261170000000000073e+04,9.002380000000000493e+00
4.400000000000000000e+01,3.250100000000000000e+04,3.248190000000000146e+04,8.546749999999999403e+00,3.248190000000000146e+04,8.546749999999999403e+00
4.500000000000000000e+01,3.238800000000000000e+04,3.236890000000000146e+04,6.938810000000000144e+00,3.236890000000000146e+04,6.938810000000000144e+00
4.600000000000000000e+01,3.284900000000000000e+04,3.283000000000000000e+04,8.091020000000000323e+00,3.283000000000000000e+04,8.091020000000000323e+00
4.700000000000000000e+01,3.223500000000000000e+04,3.221520000000000073e+04,7.922069999999999723e+00,3.221520000000000073e+04,7.922069999999999723e+00
4.800000000000000000e+01,3.280900000000000000e+04,3.279000000000000000e+04,7.585099999999999731e+00,3.279000000000000000e+04,7.585099999999999731e+00
4.900000000000000000e+01,3.199300000000000000e+04,3.197340000000000146e+04,8.571329999999999671e+00,3.197340000000000146e+04,8.571329999999999671e+00
5.000000000000000000e+01,3.225000000000000000e+04,3.223070000000000073e+04,8.130349999999999966e+00,3.223070000000000073e+04,8.130349999999999966e+00
5.100000000000000000e+01,3.250400000000000000e+04,3.248490000000000146e+04,7.209249999999999936e+00,3.248490000000000146e+04,7.209249999999999936e+00
5.200000000000000000e+01,3.252600000000000000e+04,3.250609999999999854e+04,7.591199999999999726e+00,3.250609999999999854e+04,7.591199999999999726e+00
5.300000000000000000e+01,3.217400000000000000e+04,3.215440000000000146e+04,7.999570000000000292e+00,3.215440000000000146e+04,7.999570000000000292e+00
5.400000000000000000e+01,3.242800000000000000e+04,3.240879999999999927e+04,7.125309999999999810e+00,3.240879999999999927e+04,7.125309999999999810e+00
5.500000000000000000e+01,3.237100000000000000e+04,3.235109999999999854e+04,8.217069999999999652e+00,3.235109999999999854e+04,8.217069999999999652e+00
5.600000000000000000e+01,3.184200000000000000e+04,3.182229999999999927e+04,7.756459999999999688e+00,3.182229999999999927e+04,7.756459999999999688e+00
5.700000000000000000e+01,3.233800000000000000e+04,3.231870000000000073e+04,8.498810000000000642e+00,3.231870000000000073e+04,8.498810000000000642e+00
5.800000000000000000e+01,3.250800000000000000e+04,3.248840000000000146e+04,6.535210000000000186e+00,3.248840000000000146e+04,6.535210000000000186e+00
5.900000000000000000e+01,3.230000000000000000e+04,3.228050000000000000e+04,8.233280000000000598e+00,3.228050000000000000e+04,8.233280000000000598e+00
6.000000000000000000e+01,3.252100000000000000e+04,3.250100000000000000e+04,8.126429999999999154e+00,3.250100000000000000e+04,8.126429999999999154e+00
6.100000000000000000e+01,3.264400000000000000e+04,3.262420000000000073e+04,8.676429999999999865e+00,3.262420000000000073e+04,8.676429999999999865e+00
6.200000000000000000e+01,3.251700000000000000e+04,3.249750000000000000e+04,8.353859999999999175e+00,3.249750000000000000e+04,8.353859999999999175e+00
6.300000000000000000e+01,3.236200000000000000e+04,3.234279999999999927e+04,8.138070000000000803e+00,3.234279999999999927e+04,8.138070000000000803e+00
1.030000000000000000e+02,3.287800000000000000e+04,3.285809999999999854e+04,7.252559999999999896e+00,3.285809999999999854e+04,7.252559999999999896e+00
1.040000000000000000e+02,3.283200000000000000e+04,3.281219999999999709e+04,9.550179999999999225e+00,3.281219999999999709e+04,9.550179999999999225e+00
1.050000000000000000e+02,3.305800000000000000e+04,3.303850000000000000e+04,8.949350000000000804e+00,3.303850000000000000e+04,8.949350000000000804e+00
1.060000000000000000e+02,3.324400000000000000e+04,3.322459999999999854e+04,8.211420000000000385e+00,3.322459999999999854e+04,8.211420000000000385e+00
1.070000000000000000e+02,3.326800000000000000e+04,3.324869999999999709e+04,8.261939999999999173e+00,3.324869999999999709e+04,8.261939999999999173e+00
1.080000000000000000e+02,3.280800000000000000e+04,3.278819999999999709e+04,8.606189999999999785e+00,3.278819999999999709e+04,8.606189999999999785e+00
1.090000000000000000e+02,3.249900000000000000e+04,3.247990000000000146e+04,7.921969999999999956e+00,3.247990000000000146e+04,7.921969999999999956e+00
1.100000000000000000e+02,3.286400000000000000e+04,3.284480000000000291e+04,8.291040000000000632e+00,3.284480000000000291e+04,8.291040000000000632e+00
1.110000000000000000e+02,3.246800000000000000e+04,3.244800000000000000e+04,8.089719999999999800e+00,3.244800000000000000e+04,8.089719999999999800e+00
1.120000000000000000e+02,3.309900000000000000e+04,3.307969999999999709e+04,7.472809999999999953e+00,3.307969999999999709e+04,7.472809999999999953e+00
1.130000000000000000e+02,3.284800000000000000e+04,3.282890000000000146e+04,7.038499999999999979e+00,3.282890000000000146e+04,7.038499999999999979e+00
1.140000000000000000e+02,3.281900000000000000e+04,3.279909999999999854e+04,8.260289999999999466e+00,3.279909999999999854e+04,8.260289999999999466e+00
1.150000000000000000e+02,3.320300000000000000e+04,3.318380000000000291e+04,8.554899999999999949e+00,3.318380000000000291e+04,8.554899999999999949e+00
1.160000000000000000e+02,3.241100000000000000e+04,3.239159999999999854e+04,8.568649999999999878e+00,3.239159999999999854e+04,8.568649999999999878e+00
1.170000000000000000e+02,3.239200000000000000e+04,3.237270000000000073e+04,7.986469999999999736e+00,3.237270000000000073e+04,7.986469999999999736e+00
1.180000000000000000e+02,3.256800000000000000e+04,3.254809999999999854e+04,8.315519999999999357e+00,3.254809999999999854e+04,8.315519999999999357e+00
1.190000000000000000e+02,3.254300000000000000e+04,3.252379999999999927e+04,9.107789999999999608e+00,3.252379999999999927e+04,9.107789999999999608e+00
1.200000000000000000e+02,3.248200000000000000e+04,3.246270000000000073e+04,8.513659999999999783e+00,3.246270000000000073e+04,8.513659999999999783e+00
1.210000000000000000e+02,3.212300000000000000e+04,3.210390000000000146e+04,7.278380000000000294e+00,3.210390000000000146e+04,7.278380000000000294e+00
1.220000000000000000e+02,3.288600000000000000e+04,3.286659999999999854e+04,9.327920000000000655e+00,3.286659999999999854e+04,9.327920000000000655e+00
1.230000000000000000e+02,3.255400000000000000e+04,3.253409999999999854e+04,8.253669999999999618e+00,3.253409999999999854e+04,8.253669999999999618e+00
1.240000000000000000e+02,3.264900000000000000e+04,3.262950000000000000e+04,9.362999999999999545e+00,3.262950000000000000e+04,9.362999999999999545e+00
1.250000000000000000e+02,3.247800000000000000e+04,3.245800000000000000e+04,7.503429999999999822e+00,3.245800000000000000e+04,7.503429999999999822e+00
1.260000000000000000e+02,3.282400000000000000e+04,3.280480000000000291e+04,8.705719999999999459e+00,3.280480000000000291e+04,8.705719999999999459e+00
1.270000000000000000e+02,3.301200000000000000e+04,3.299219999999999709e+04,8.922470000000000567e+00,3.299219999999999709e+04,8.922470000000000567e+00
1.670000000000000000e+02,3.249500000000000000e+04,3.247529999999999927e+04,8.289580000000000837e+00,3.247529999999999927e+04,8.289580000000000837e+00
1.680000000000000000e+02,3.274300000000000000e+04,3.272379999999999927e+04,8.783590000000000231e+00,3.272379999999999927e+04,8.783590000000000231e+00
1.690000000000000000e+02,3.279000000000000000e+04,3.277080000000000291e+04,7.545219999999999594e+00,3.277080000000000291e+04,7.545219999999999594e+00
1.700000000000000000e+02,3.255400000000000000e+04,3.253400000000000000e+04,6.768909999999999982e+00,3.253400000000000000e+04,6.768909999999999982e+00
1.710000000000000000e+02,3.358600000000000000e+04,3.356619999999999709e+04,8.321809999999999263e+00,3.356619999999999709e+04,8.321809999999999263e+00
1.720000000000000000e+02,3.262200000000000000e+04,3.260200000000000000e+04,9.765869999999999607e+00,3.260200000000000000e+04,9.765869999999999607e+00
